id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
138589,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,2,28,28,15,28,0,0,0,28,28,0,Generic,1
138677,0.613503,tcp,http,FIN,10,6,1406,268,24.449759,254,252,16508.47656,2920.931152,2,1,68.167,117.103398,5344.449873,210.188375,255,3406021361,2307663836,255,0.038738,0.027252,0.011486,141,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
138764,1.00016,tcp,http,FIN,24,112,1412,139377,134.978406,62,252,10830.26758,1104887.25,2,54,43.485217,8.3298,2961.28647,1623.343837,255,1144241592,1627510368,255,0.136846,0.064245,0.072601,59,1244,1,67186,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
138852,0.000009,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
138940,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,21,2,20,18,18,21,0,0,0,18,21,0,Generic,1
139027,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,26,2,18,18,18,26,0,0,0,18,26,0,Generic,1
139115,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,30,2,30,30,19,30,0,0,0,31,30,0,Generic,1
139203,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0,DoS,1
139291,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,6,6,6,20,0,0,0,7,18,0,Generic,1
139378,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,30,2,17,17,17,30,0,0,0,17,30,0,Generic,1
139466,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,20,2,19,18,18,20,0,0,0,18,20,0,Generic,1
139554,0.000004,sctp,-,INT,2,0,640,0,250000.0006,254,0,640000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,320,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Exploits,1
139641,0.000009,pup,-,INT,2,0,180,0,111111.1072,254,0,80000000,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,9,8,8,10,0,0,0,8,10,0,Generic,1
139729,0.000006,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,42,2,30,30,16,42,0,0,0,31,42,0,Generic,1
139817,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,34,34,18,34,0,0,0,35,34,0,Generic,1
139905,30.050091,ospf,-,INT,20,0,1280,0,0.632278,254,0,323.726135,0,0,0,1581.583625,0,1876.1445,0,0,0,0,0,0,0,0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
139992,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,30,2,19,18,11,30,0,0,0,18,30,0,Generic,1
140080,0.000008,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,33,1,0,Reconnaissance,1
140168,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,14,2,7,7,7,14,0,0,0,7,14,0,Generic,1
140255,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,12,2,12,12,9,12,0,0,0,12,12,0,Generic,1
140343,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,12,11,11,27,0,0,0,11,27,0,Generic,1
140431,2.366392,tcp,pop3,FIN,22,20,1056,3896,17.325955,62,252,3407.719482,12515.25586,7,8,112.68533,118.492789,5532.791221,168.840781,255,2164287533,705668721,255,0.12978,0.06481,0.06497,48,195,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
140519,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,20,2,17,16,16,20,0,0,0,16,20,0,Generic,1
140606,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,16,16,16,31,0,0,0,16,31,0,Generic,1
140694,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,16,16,16,32,0,0,0,16,32,0,Generic,1
140782,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,21,2,17,17,17,21,0,0,0,17,21,0,Generic,1
140869,0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,2,2,2,2,0,0,0,6,2,0,DoS,1
140957,0.000001,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,29,29,15,29,0,0,0,29,29,0,Generic,1
141045,1.870564,tcp,pop3,FIN,20,20,968,2956,20.849327,62,252,3934.64209,12013.48926,7,8,98.45074,94.204055,4851.437304,115.890805,255,3634793986,696115803,255,0.158647,0.079835,0.078812,48,148,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
141133,5.448809,tcp,-,FIN,10,18,1212,14488,4.955211,62,252,1601.817871,20090.99609,2,6,605.319889,311.681645,37931.48442,28749.98043,255,2043008403,2342993510,255,0.324126,0.15022,0.173906,121,805,1,5435,2,1,1,1,1,1,0,0,1,1,1,0,Generic,1
141220,0.000006,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,36,2,29,29,12,36,0,0,0,32,36,0,Generic,1
141308,0.00001,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,13,13,8,34,0,0,0,14,34,0,Generic,1
141396,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,30,2,18,18,18,30,0,0,0,18,30,0,Generic,1
141483,0.000009,pup,-,INT,2,0,180,0,111111.1072,254,0,80000000,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,9,8,8,10,0,0,0,8,10,0,Exploits,1
141571,0.000011,udp,-,REQ,2,0,1064,0,90909.0902,254,0,386909088,0,0,0,39062.128,0,39062.124,0,0,0,0,0,0,0,0,532,0,0,0,3,6,3,3,3,3,0,0,0,4,5,0,Fuzzers,1
141659,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,8,2,8,8,8,8,0,0,0,8,8,0,Generic,1
141747,1.302469,tcp,-,FIN,10,8,584,354,13.052134,254,252,3230.787109,1904.07605,2,1,139.948444,165.913859,8831.577343,221.352125,255,2524260046,2392820630,255,0.216702,0.141069,0.075633,58,44,0,0,3,1,1,1,1,2,0,0,0,3,5,0,Shellcode,1
141834,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,16,16,16,31,0,0,0,16,31,0,Generic,1
141922,0.000003,pvp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,3,5,0,Analysis,1
142010,0.000006,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,8,2,2,2,2,8,0,0,0,2,8,0,Generic,1
142097,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,44,2,28,28,14,44,0,0,0,28,44,0,Generic,1
142185,0.000009,wb-mon,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS,1
142273,0.725981,tcp,-,FIN,10,8,564,354,23.416591,254,252,5597.942871,3416.067383,2,1,80.664556,96.55957,5799.866028,136.970453,255,1739129955,3635051652,255,0.068684,0.049408,0.019276,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
142361,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,36,33,16,33,0,0,0,34,33,0,Generic,1
142448,2.933345,tcp,pop3,FIN,20,24,960,9640,14.659032,62,252,2487.262695,25197.17188,7,10,154.386579,122.054428,8303.1176,7281.191743,255,3762108500,911631513,255,0.255318,0.125223,0.130095,48,402,0,0,1,1,1,1,1,1,0,0,0,3,1,0,Exploits,1
142536,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,16,2,16,16,16,16,0,0,0,16,16,0,Generic,1
142624,1.833376,tcp,-,FIN,60,14,68187,612,39.817254,254,252,292579.375,2482.851318,27,1,30.459458,134.693312,3419.261099,246.459328,255,2990638572,2829054761,255,0.202262,0.08236,0.119902,1136,44,1,0,3,1,1,1,1,2,0,0,1,2,2,0,Fuzzers,1
142711,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,13,2,10,10,10,13,0,0,0,10,13,0,Generic,1
142799,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,7,7,7,25,0,0,0,7,25,0,Generic,1
142887,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,26,2,9,9,9,26,0,0,0,10,26,0,Generic,1
142975,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,33,33,17,33,0,0,0,35,33,0,Generic,1
143062,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,13,13,13,27,0,0,0,13,27,0,Generic,1
143150,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,2,24,24,11,28,0,0,0,24,28,0,Generic,1
143238,1.061487,tcp,-,FIN,10,8,564,354,16.01527,254,252,3828.591553,2336.345215,2,1,117.842444,147.774578,8423.43357,223.796734,255,2771287169,964737884,255,0.09087,0.027062,0.063808,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
143325,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,17,17,8,25,0,0,0,17,25,0,Generic,1
143413,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,17,2,17,17,17,17,0,0,0,18,17,0,Generic,1
143501,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,19,18,0,Generic,1
143589,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,10,10,6,34,0,0,0,10,34,0,Generic,1
143676,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,17,17,17,27,0,0,0,17,27,0,Generic,1
143764,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,39,2,39,39,14,39,0,0,0,39,39,0,Generic,1
143852,1.352354,sctp,-,CON,4,2,824,432,3.697257,254,60,3655.847412,1277.771851,0,0,450.784656,0.004,637.498,0,0,0,0,0,0,0,0,206,216,0,0,1,0,1,1,1,2,0,0,0,1,1,0,Exploits,1
143939,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,30,2,14,14,14,30,0,0,0,14,30,0,Generic,1
144027,0.00001,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,2,12,12,8,28,0,0,0,12,28,0,Generic,1
144115,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,26,2,10,10,10,26,0,0,0,10,26,0,Generic,1
144203,0.854988,tcp,http,FIN,14,6,6806,268,22.222535,254,252,59135.33594,2095.935791,4,1,62.682923,154.257406,4081.821402,257.164453,255,2791814011,153641415,255,0.174794,0.083698,0.091096,486,45,1,0,2,1,1,1,1,2,0,0,1,1,2,0,Fuzzers,1
144290,0.000002,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,2,30,28,15,28,0,0,0,29,28,0,Generic,1
144378,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,19,2,18,18,18,19,0,0,0,18,19,0,Generic,1
144466,0.000009,pri-enc,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,3,3,5,0,0,0,4,5,0,Fuzzers,1
144553,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,26,2,26,26,14,26,0,0,0,26,26,0,Generic,1
144641,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,24,2,7,7,7,24,0,0,0,7,24,0,Generic,1
144729,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,16,2,16,16,16,16,0,0,0,16,16,0,Generic,1
144817,0.33187,tcp,-,FIN,10,6,484,268,45.198422,254,252,10510.13965,5399.705078,2,1,36.072667,51.191199,2076.873364,92.477945,255,2785425009,114786921,255,0.164095,0.075905,0.08819,48,45,0,0,10,1,4,4,2,10,0,0,0,4,10,0,Fuzzers,1
144904,0.000006,a/n,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,8,0,0,0,4,7,0,Exploits,1
144992,1.606925,tcp,-,FIN,12,10,1018,812,13.068438,254,252,4649.874512,3639.248779,3,2,141.453185,168.508328,10289.12495,222.679094,255,2936735457,613443111,255,0.144735,0.090347,0.054388,85,81,0,0,3,1,1,2,1,1,0,0,0,2,1,0,Fuzzers,1
145080,1.172349,tcp,-,FIN,10,8,564,354,14.500802,254,252,3466.544678,2115.411133,2,1,130.261,157.964719,7532.527147,276.678781,255,2609022526,3260604943,255,0.125718,0.065555,0.060163,56,44,0,0,1,1,1,1,1,21,0,0,0,1,1,0,Reconnaissance,1
145167,0.000001,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,18,17,17,25,0,0,0,17,25,0,Generic,1
145255,0.000007,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,16,16,16,31,0,0,0,16,31,0,Generic,1
145343,0.000002,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,11,11,11,27,0,0,0,11,27,0,Generic,1
145431,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,13,2,13,13,13,13,0,0,0,13,13,0,Generic,1
145518,0.000006,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,17,15,10,32,0,0,0,15,32,0,Generic,1
145606,1.653975,tcp,ftp-data,FIN,8,10,364,3754,10.278269,62,252,1542.949585,16343.65723,1,3,236.150848,175.360778,16649.81177,14037.19038,255,2833958347,1233515703,255,0.15654,0.075727,0.080813,46,375,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
145694,0.000009,uti,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS,1
145781,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,24,2,16,16,16,24,0,0,0,16,24,0,Generic,1
145869,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,17,2,17,17,17,17,0,0,0,17,17,0,Generic,1
145957,0.000006,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,34,34,18,34,0,0,0,34,34,0,Generic,1
146045,0.000004,udp,-,INT,2,0,1064,0,250000.0006,254,0,1064000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,532,0,0,0,7,2,3,3,3,3,0,0,0,4,6,0,Fuzzers,1
146132,0.956363,tcp,ssl,FIN,12,8,772,1988,19.866933,254,252,5922.4375,14555.14258,3,2,86.942089,121.550711,4377.924424,175.525891,255,2935533043,2196349065,255,0.163327,0.104651,0.058676,64,249,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
146220,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,21,2,16,16,16,21,0,0,0,16,21,0,Generic,1
146308,1.007456,tcp,-,FIN,12,8,1064,762,18.859385,254,252,7750.214844,5296.509277,3,2,87.171635,133.394859,4961.341912,212.829422,255,4272184320,3992619831,255,0.13841,0.073683,0.064727,89,95,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
146395,0.000002,unas,-,INT,2,0,200,0,500000.0013,254,0,400000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,5,5,0,Exploits,1
146483,0.732042,tcp,http,FIN,10,10,836,5344,25.954794,62,252,8229.036133,52565.28906,2,3,81.338,70.415,4674.456389,4750.27439,255,582861700,3588540836,255,0.135302,0.056993,0.078309,84,534,1,2214,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
146571,0.000002,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,22,2,6,5,5,22,0,0,0,6,22,0,Generic,1
146659,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,36,2,36,36,18,36,0,0,0,37,36,0,Generic,1
146746,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,16,16,16,32,0,0,0,16,32,0,Generic,1
146834,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,17,16,16,29,0,0,0,16,29,0,Generic,1
146922,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,17,16,16,28,0,0,0,17,27,0,Generic,1
147009,0.000007,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,7,7,7,29,0,0,0,7,29,0,Generic,1
147097,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,17,2,18,17,17,17,0,0,0,17,17,0,Generic,1
147185,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,23,2,19,18,18,23,0,0,0,18,23,0,Generic,1
147273,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,21,2,15,15,15,21,0,0,0,15,21,0,Generic,1
147360,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,21,18,0,Generic,1
147448,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,40,2,12,12,12,40,0,0,0,12,40,0,Generic,1
147536,0.244068,tcp,-,FIN,16,6,9712,268,86.041596,254,252,298441.4375,7342.216309,5,1,14.572467,42.270199,961.496083,56.333121,255,2253743519,1779990183,255,0.075773,0.032709,0.043064,607,45,0,0,1,1,1,1,1,1,0,0,0,8,1,0,Exploits,1
147623,0.000006,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,30,2,15,14,14,30,0,0,0,16,30,0,Generic,1
147711,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,16,16,16,33,0,0,0,16,33,0,Generic,1
147799,0.000006,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,57,0,0,0,3,2,3,3,2,3,0,0,0,3,3,0,Generic,1
147887,0.000002,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,9,2,9,9,9,9,0,0,0,9,9,0,Generic,1
147974,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,17,17,17,27,0,0,0,17,27,0,Generic,1
148062,0.895415,tcp,http,FIN,10,6,862,268,16.752009,254,252,6933.098145,2001.306641,2,1,96.764667,161.300797,5276.289037,279.879125,255,2575867235,188228700,255,0.169437,0.088907,0.08053,86,45,1,0,1,1,1,1,1,4,0,0,1,1,1,0,Reconnaissance,1
148150,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,Generic,1
148237,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,17,17,17,34,0,0,0,17,34,0,Generic,1
148325,0.00001,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,2,19,18,18,28,0,0,0,18,28,0,Generic,1
148413,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,23,2,21,21,11,23,0,0,0,21,23,0,Generic,1
148501,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,23,2,24,22,9,23,0,0,0,22,23,0,Generic,1
148588,0.00001,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,16,16,16,34,0,0,0,16,34,0,Generic,1
148676,2.488632,tcp,pop3,FIN,28,70,1290,69812,38.977238,62,252,3998.984131,221213.9063,7,33,92.171552,35.193028,4680.955079,3020.978506,255,494593542,281021973,255,0.174673,0.059267,0.115406,46,997,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
148764,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,16,2,16,16,16,16,0,0,0,16,16,0,Generic,1
148851,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,14,2,14,14,5,14,0,0,0,14,14,0,Generic,1
148939,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,11,10,10,27,0,0,0,10,27,0,Generic,1
149027,0.000007,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,11,2,11,11,11,11,0,0,0,11,11,0,Generic,1
149115,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,46,2,31,31,14,46,0,0,0,31,46,0,Generic,1
