key_generation_time,ciphertext_entropy,hash_collision_count,request_frequency,response_time,payload_size,connection_duration,packet_interarrival,failed_attempts,session_duration,request_size_variance,encryption_rounds,decryption_success_rate,memory_usage,cpu_usage,network_latency,protocol_violations,anomaly_score,label,attack_type
0.078153,7.564051,0.000000,65.355591,0.026978,549.000000,5.000000,0.474303,0.000000,474.000000,189.298154,1.000000,0.982480,0.182308,0.088534,0.011732,0.000000,0.136324,0,正常
0.087644,7.567902,0.000000,75.056661,0.073829,1624.000000,29.000000,0.309554,0.000000,27.000000,181.017918,1.000000,0.997072,0.120161,0.131737,0.005496,0.000000,0.112810,0,正常
0.072370,7.563243,0.000000,76.961897,0.056065,478.000000,5.000000,0.274961,0.000000,346.000000,181.975036,1.000000,0.990620,0.056327,0.156178,0.005081,0.000000,0.128064,0,正常
0.091191,7.843037,0.000000,74.494329,0.037925,1567.000000,5.000000,0.134788,0.000000,226.000000,32.579251,1.000000,0.983621,0.089004,0.180027,0.016106,0.000000,0.119408,0,正常
0.056083,7.571768,1.000000,8.236574,0.069124,445.000000,10.000000,0.299903,0.000000,318.000000,50.783202,1.000000,0.984400,0.187769,0.045604,0.008108,0.000000,0.097587,0,正常
0.055674,7.490522,0.000000,53.002246,0.027055,438.000000,20.000000,0.170091,0.000000,152.000000,183.429637,1.000000,0.989854,0.108456,0.028915,0.016577,0.000000,0.086115,0,正常
0.037216,7.629119,1.000000,30.154705,0.016489,677.000000,23.000000,0.363428,0.000000,308.000000,88.990754,1.000000,0.988807,0.134983,0.111220,0.001626,0.000000,0.039619,0,正常
0.097116,7.484488,1.000000,30.899185,0.035369,1044.000000,4.000000,0.235635,0.000000,319.000000,134.861372,1.000000,0.986386,0.060530,0.111999,0.011380,0.000000,0.010264,0,正常
1.568440,5.914385,14.000000,17.780733,0.818212,422.000000,360.000000,0.041275,19.000000,351.000000,27.465594,4.000000,0.559516,0.578497,0.343504,0.012186,3.000000,0.769744,1,key_recovery
0.048418,7.261787,1.000000,23.032553,0.069574,1739.000000,11.000000,0.365437,0.000000,465.000000,24.861315,1.000000,0.987363,0.193169,0.093244,0.002730,0.000000,0.130327,0,正常
0.091585,7.582078,0.000000,59.584264,0.035687,651.000000,5.000000,0.380345,0.000000,229.000000,68.443726,1.000000,0.999459,0.254496,0.152141,0.015455,0.000000,0.057690,0,正常
0.022699,7.118866,0.000000,16.089022,0.047268,681.000000,20.000000,0.291270,0.000000,100.000000,83.469521,1.000000,0.984686,0.264344,0.188526,0.015007,0.000000,0.008214,0,正常
0.447469,4.540662,9.000000,105.102365,0.305178,778.000000,127.000000,0.032530,0.000000,394.000000,322.318864,1.000000,0.803444,0.446778,0.342044,0.036246,2.000000,0.449511,1,side_channel
0.044358,7.888654,0.000000,35.465769,0.038051,309.000000,6.000000,0.224280,0.000000,164.000000,86.410466,1.000000,0.980351,0.231690,0.168200,0.003879,0.000000,0.060062,0,正常
0.037452,7.642220,0.000000,17.007511,0.047676,211.000000,0.000000,0.137129,0.000000,389.000000,185.193564,1.000000,0.980405,0.067649,0.173865,0.003110,0.000000,0.032106,0,正常
0.175533,4.786401,43.000000,542.763217,0.392196,456.000000,1.000000,0.004037,27.000000,16.000000,4.076713,1.000000,0.326877,0.335753,0.872330,0.040853,5.000000,0.837698,1,brute_force
0.063175,7.381037,1.000000,17.468148,0.070265,857.000000,20.000000,0.414585,0.000000,38.000000,16.095472,1.000000,0.983556,0.250892,0.065899,0.016821,0.000000,0.109912,0,正常
0.044396,7.226892,0.000000,71.520736,0.053277,1858.000000,16.000000,0.085497,0.000000,278.000000,138.161025,1.000000,0.987186,0.058546,0.158340,0.008484,0.000000,0.012972,0,正常
0.285474,4.371116,43.000000,543.575247,0.116741,144.000000,1.000000,0.007785,92.000000,15.000000,1.579716,1.000000,0.564972,0.648776,0.475255,0.019327,13.000000,0.885860,1,brute_force
0.039139,7.355280,1.000000,53.189413,0.020154,774.000000,27.000000,0.320559,0.000000,436.000000,8.587416,1.000000,0.999733,0.237196,0.077719,0.005877,0.000000,0.070409,0,正常
0.062423,7.958062,0.000000,12.148429,0.013047,1503.000000,21.000000,0.102626,0.000000,450.000000,179.275491,1.000000,0.987133,0.295354,0.064688,0.010737,0.000000,0.128572,0,正常
0.081288,7.595815,1.000000,65.642945,0.058292,1985.000000,21.000000,0.164211,0.000000,73.000000,197.758328,1.000000,0.984669,0.195496,0.141133,0.001579,0.000000,0.020218,0,正常
0.025428,7.499194,0.000000,52.102926,0.068820,1137.000000,24.000000,0.205940,0.000000,69.000000,117.969359,1.000000,0.982723,0.115202,0.102959,0.015123,0.000000,0.070163,0,正常
0.063186,7.988660,0.000000,31.341656,0.078082,289.000000,3.000000,0.355745,0.000000,31.000000,37.344599,1.000000,0.999492,0.195162,0.094211,0.014095,0.000000,0.124199,0,正常
0.093700,7.809412,1.000000,21.508661,0.024799,573.000000,9.000000,0.094328,0.000000,307.000000,85.521130,1.000000,0.986373,0.080193,0.175199,0.003710,0.000000,0.000656,0,正常
0.026265,7.111411,1.000000,9.529641,0.049889,195.000000,5.000000,0.340148,0.000000,362.000000,167.550603,1.000000,0.984448,0.107686,0.043005,0.006096,0.000000,0.114228,0,正常
1.460518,6.740681,8.000000,31.673904,0.864046,244.000000,379.000000,0.079650,17.000000,1530.000000,67.378639,3.000000,0.542104,0.649999,0.359740,0.012112,5.000000,0.818187,1,key_recovery
0.086479,7.138354,1.000000,8.517499,0.071241,1248.000000,13.000000,0.417247,0.000000,448.000000,32.783033,1.000000,0.984733,0.168026,0.086335,0.008582,0.000000,0.090616,0,正常
0.027062,7.242924,0.000000,62.745221,0.061911,729.000000,8.000000,0.485382,0.000000,107.000000,27.834145,1.000000,0.995145,0.198903,0.134053,0.006380,0.000000,0.116051,0,正常
0.158957,2.159209,37.000000,193.760149,0.099773,4171.000000,40.000000,0.014610,8.000000,152.000000,150.721897,2.000000,0.504345,0.391777,0.590740,0.029456,4.000000,0.561944,1,ciphertext_analysis
0.091591,7.324319,1.000000,35.132162,0.043760,156.000000,3.000000,0.085082,0.000000,255.000000,17.876468,1.000000,0.998541,0.099291,0.112908,0.010836,0.000000,0.141177,0,正常
0.031974,7.658347,0.000000,25.109865,0.023396,1182.000000,23.000000,0.070046,0.000000,441.000000,122.804604,1.000000,0.993354,0.209756,0.044940,0.011497,0.000000,0.012743,0,正常
0.088194,7.856471,0.000000,72.892675,0.028703,969.000000,25.000000,0.439768,0.000000,456.000000,98.702202,1.000000,0.980160,0.160324,0.157999,0.018993,0.000000,0.102330,0,正常
0.073393,7.326265,0.000000,26.867578,0.078948,524.000000,5.000000,0.035553,0.000000,168.000000,81.687911,1.000000,0.985390,0.108333,0.155949,0.017693,0.000000,0.040658,0,正常
0.069617,7.027526,0.000000,59.401713,0.038007,622.000000,14.000000,0.309038,0.000000,292.000000,181.876033,1.000000,0.996170,0.122913,0.143309,0.001669,0.000000,0.129540,0,正常
0.051141,7.896501,0.000000,23.945394,0.026302,743.000000,21.000000,0.017438,0.000000,94.000000,44.006866,1.000000,0.980999,0.176397,0.036473,0.017647,0.000000,0.052539,0,正常
0.052447,7.203342,1.000000,60.238058,0.028195,957.000000,16.000000,0.226451,0.000000,28.000000,72.684405,1.000000,0.995533,0.294817,0.127720,0.018993,0.000000,0.011800,0,正常
0.091306,7.075710,1.000000,55.867118,0.014600,1969.000000,0.000000,0.350852,0.000000,426.000000,158.647730,1.000000,0.996169,0.078486,0.138875,0.005560,0.000000,0.085092,0,正常
0.034028,7.343109,0.000000,25.037949,0.013722,1721.000000,3.000000,0.227982,0.000000,116.000000,155.758916,1.000000,0.993697,0.297968,0.101463,0.004703,0.000000,0.138847,0,正常
0.061159,7.667550,0.000000,11.725458,0.029070,1503.000000,7.000000,0.070791,0.000000,361.000000,165.497422,1.000000,0.992136,0.076503,0.039542,0.017442,0.000000,0.061781,0,正常
0.170313,3.753572,67.000000,196.569773,0.144777,3808.000000,12.000000,0.008749,3.000000,72.000000,552.547548,2.000000,0.691301,0.551941,0.453126,0.024211,1.000000,0.579842,1,ciphertext_analysis
0.072195,7.839603,0.000000,36.842875,0.040010,460.000000,10.000000,0.291637,0.000000,372.000000,166.937540,1.000000,0.992382,0.056845,0.063570,0.002007,0.000000,0.062232,0,正常
0.041629,7.858220,0.000000,74.276975,0.024160,284.000000,11.000000,0.457527,0.000000,272.000000,68.938065,1.000000,0.982886,0.218450,0.027409,0.014083,0.000000,0.036334,0,正常
0.091576,7.798619,1.000000,77.980289,0.014080,167.000000,28.000000,0.091769,0.000000,19.000000,71.243052,1.000000,0.997041,0.089435,0.059591,0.001330,0.000000,0.140444,0,正常
0.192962,4.463782,18.000000,78.481929,0.136064,7310.000000,58.000000,0.007721,3.000000,67.000000,933.209853,2.000000,0.711478,0.365761,0.281073,0.015029,7.000000,0.654715,1,ciphertext_analysis
0.068805,7.605957,0.000000,45.617107,0.050797,1291.000000,22.000000,0.321783,0.000000,338.000000,102.769827,1.000000,0.997114,0.095475,0.179167,0.019101,0.000000,0.059081,0,正常
0.191807,3.186273,29.000000,995.220776,0.277609,339.000000,1.000000,0.006415,34.000000,15.000000,4.934571,1.000000,0.630937,0.693635,0.657520,0.021258,10.000000,0.696307,1,brute_force
0.026968,7.955272,0.000000,28.452813,0.046337,252.000000,15.000000,0.080885,0.000000,292.000000,62.861658,1.000000,0.998901,0.092588,0.193382,0.009579,0.000000,0.036805,0,正常
0.285072,4.911596,31.000000,459.608573,0.191390,70.000000,1.000000,0.002234,84.000000,1.000000,2.861112,1.000000,0.533795,0.404105,0.885186,0.016418,3.000000,0.778296,1,brute_force
0.033629,7.518781,1.000000,50.165038,0.023739,1291.000000,20.000000,0.384123,0.000000,356.000000,107.807642,1.000000,0.986225,0.229807,0.117361,0.010518,0.000000,0.140714,0,正常
0.101624,2.299707,74.000000,185.423881,0.166150,3693.000000,27.000000,0.014895,3.000000,118.000000,824.924454,3.000000,0.515807,0.406380,0.554276,0.019302,3.000000,0.530631,1,ciphertext_analysis
1.066148,6.230268,23.000000,50.565829,0.209275,472.000000,216.000000,0.027171,18.000000,606.000000,48.719163,4.000000,0.472886,0.887719,0.706910,0.027516,3.000000,0.958154,1,key_recovery
0.764727,5.755881,5.000000,70.111626,0.322328,1235.000000,63.000000,0.018136,1.000000,918.000000,475.525546,2.000000,0.724369,0.329566,0.379621,0.069982,0.000000,0.426981,1,side_channel
0.155144,3.347285,19.000000,384.396180,0.113091,318.000000,1.000000,0.001122,40.000000,2.000000,8.145334,1.000000,0.332047,0.684789,0.556935,0.038299,6.000000,0.821903,1,brute_force
0.024601,7.285181,0.000000,38.718138,0.049462,486.000000,28.000000,0.173713,0.000000,12.000000,193.003658,1.000000,0.999180,0.151636,0.165405,0.016816,0.000000,0.017837,0,正常
1.540174,6.645488,21.000000,26.743809,0.695870,654.000000,294.000000,0.020780,10.000000,1983.000000,35.434423,4.000000,0.530356,0.855265,0.538365,0.027879,5.000000,0.805325,1,key_recovery
1.560871,5.064641,14.000000,46.363552,0.279813,271.000000,521.000000,0.059388,14.000000,826.000000,11.075721,4.000000,0.238876,0.430957,0.720105,0.016782,5.000000,0.744477,1,key_recovery
0.089737,7.893312,0.000000,20.076102,0.041515,358.000000,5.000000,0.114803,0.000000,490.000000,31.063225,1.000000,0.997743,0.117816,0.089401,0.013775,0.000000,0.109644,0,正常
0.187302,4.331741,43.000000,159.211822,0.056220,7597.000000,33.000000,0.013041,9.000000,111.000000,363.027861,3.000000,0.588287,0.487334,0.558082,0.026129,2.000000,0.716514,1,ciphertext_analysis
1.932385,5.015569,24.000000,52.772654,0.963221,359.000000,392.000000,0.064831,6.000000,1666.000000,84.310339,3.000000,0.476994,0.658851,0.667049,0.036609,8.000000,0.824039,1,key_recovery
0.081809,7.010040,0.000000,15.077817,0.039241,1775.000000,3.000000,0.169737,0.000000,152.000000,141.585120,1.000000,0.990504,0.265602,0.083096,0.001629,0.000000,0.029893,0,正常
0.301769,3.181439,42.000000,705.407609,0.125554,447.000000,0.000000,0.004098,95.000000,4.000000,2.467734,1.000000,0.555141,0.440079,0.452293,0.048690,4.000000,0.871069,1,brute_force
0.096474,7.303089,0.000000,13.850921,0.078264,1837.000000,11.000000,0.494793,0.000000,126.000000,31.489811,1.000000,0.985337,0.221331,0.133806,0.017104,0.000000,0.019842,0,正常
1.214630,5.082948,9.000000,20.078496,0.258581,355.000000,358.000000,0.065999,12.000000,1279.000000,71.429252,4.000000,0.339767,0.442343,0.789704,0.019871,4.000000,0.862025,1,key_recovery
0.391961,4.513225,47.000000,738.737156,0.257518,296.000000,1.000000,0.005915,15.000000,18.000000,5.472614,1.000000,0.472835,0.754692,0.824238,0.037113,13.000000,0.898931,1,brute_force
0.059705,7.002549,1.000000,26.646152,0.078161,1644.000000,22.000000,0.262791,0.000000,242.000000,83.252658,1.000000,0.988795,0.087862,0.156748,0.002351,0.000000,0.143096,0,正常
0.041310,7.958175,0.000000,56.600652,0.063012,696.000000,20.000000,0.274477,0.000000,211.000000,198.471703,1.000000,0.990549,0.111304,0.091441,0.018798,0.000000,0.126714,0,正常
1.651487,6.188569,19.000000,21.668237,0.365146,231.000000,517.000000,0.034366,10.000000,1480.000000,19.056708,4.000000,0.567929,0.527002,0.415359,0.031022,3.000000,0.728370,1,key_recovery
0.020446,7.893974,0.000000,18.380387,0.076672,1031.000000,26.000000,0.359206,0.000000,314.000000,177.531786,1.000000,0.996587,0.238542,0.053477,0.003711,0.000000,0.032259,0,正常
0.199949,5.247464,22.000000,277.351063,0.486869,277.000000,1.000000,0.001039,25.000000,15.000000,5.188744,1.000000,0.513365,0.731830,0.480475,0.011331,5.000000,0.937725,1,brute_force
0.021141,7.362366,0.000000,37.521976,0.030001,1442.000000,12.000000,0.044358,0.000000,308.000000,96.005179,1.000000,0.986748,0.258347,0.116356,0.013832,0.000000,0.080178,0,正常
0.070859,3.094929,56.000000,140.051685,0.070516,7085.000000,8.000000,0.006755,9.000000,193.000000,743.005488,3.000000,0.532389,0.668160,0.248464,0.017109,2.000000,0.770019,1,ciphertext_analysis
0.086335,7.546393,1.000000,63.188182,0.018685,1060.000000,17.000000,0.183240,0.000000,486.000000,17.569862,1.000000,0.980130,0.184461,0.076794,0.015893,0.000000,0.052707,0,正常
0.096123,7.693134,0.000000,29.958726,0.042779,1164.000000,4.000000,0.271538,0.000000,75.000000,133.637287,1.000000,0.982953,0.221239,0.063387,0.012397,0.000000,0.035429,0,正常
0.085064,7.011336,0.000000,45.182997,0.028494,1361.000000,8.000000,0.386724,0.000000,28.000000,73.255264,1.000000,0.991656,0.154944,0.138360,0.018343,0.000000,0.049652,0,正常
0.041143,7.841665,0.000000,44.313971,0.011508,373.000000,4.000000,0.487118,0.000000,221.000000,137.930245,1.000000,0.999820,0.101584,0.155176,0.015554,0.000000,0.148951,0,正常
0.069277,7.326845,0.000000,42.933379,0.066222,1706.000000,24.000000,0.208985,0.000000,346.000000,120.798925,1.000000,0.993373,0.135296,0.167143,0.019989,0.000000,0.029964,0,正常
0.393814,3.544147,39.000000,891.143520,0.130961,357.000000,1.000000,0.007891,61.000000,10.000000,8.214639,1.000000,0.582271,0.717464,0.747716,0.045321,3.000000,0.663216,1,brute_force
0.033001,7.689074,0.000000,6.648787,0.010733,1907.000000,18.000000,0.385620,0.000000,81.000000,199.293136,1.000000,0.992204,0.268034,0.188311,0.005983,0.000000,0.078914,0,正常
0.074908,7.722745,0.000000,38.487087,0.034587,286.000000,18.000000,0.287580,0.000000,51.000000,73.722462,1.000000,0.985021,0.289572,0.163541,0.014784,0.000000,0.085391,0,正常
0.060510,7.317489,0.000000,63.051123,0.041991,1727.000000,19.000000,0.016730,0.000000,307.000000,140.967795,1.000000,0.996009,0.238243,0.086951,0.017719,0.000000,0.121000,0,正常
0.072456,7.939984,1.000000,35.271799,0.016553,1213.000000,19.000000,0.066184,0.000000,231.000000,171.483504,1.000000,0.986825,0.072016,0.068839,0.001689,0.000000,0.019456,0,正常
0.079623,7.902746,1.000000,45.985473,0.042658,587.000000,1.000000,0.325075,0.000000,421.000000,16.170591,1.000000,0.987262,0.076139,0.097640,0.016093,0.000000,0.017400,0,正常
0.470158,4.221746,6.000000,989.950248,0.218346,297.000000,1.000000,0.003313,49.000000,27.000000,1.376275,1.000000,0.428152,0.401219,0.763727,0.019155,3.000000,0.621664,1,brute_force
0.059109,7.865397,1.000000,19.314736,0.023946,783.000000,22.000000,0.440457,0.000000,101.000000,95.890825,1.000000,0.995767,0.056511,0.053094,0.006431,0.000000,0.135393,0,正常
0.043773,7.416341,1.000000,28.670064,0.071368,795.000000,14.000000,0.190279,0.000000,344.000000,177.050781,1.000000,0.980174,0.269581,0.180959,0.014794,0.000000,0.086868,0,正常
0.029037,7.015472,0.000000,39.068695,0.021018,1040.000000,14.000000,0.492870,0.000000,193.000000,150.084645,1.000000,0.990132,0.201553,0.070528,0.007470,0.000000,0.049549,0,正常
0.199896,4.440807,11.000000,903.275531,0.130861,442.000000,1.000000,0.009663,82.000000,25.000000,9.377864,1.000000,0.381447,0.462482,0.781556,0.032489,11.000000,0.766335,1,brute_force
0.030973,7.698213,1.000000,77.563655,0.063782,1574.000000,8.000000,0.022143,0.000000,358.000000,99.072065,1.000000,0.982078,0.185273,0.051455,0.013989,0.000000,0.056383,0,正常
0.063862,7.326552,1.000000,64.673727,0.045161,1977.000000,11.000000,0.448080,0.000000,81.000000,71.295610,1.000000,0.997477,0.177490,0.044626,0.018239,0.000000,0.021048,0,正常
0.079574,7.611890,1.000000,65.490504,0.062453,1540.000000,8.000000,0.038018,0.000000,432.000000,108.852531,1.000000,0.991413,0.103736,0.120313,0.006553,0.000000,0.067101,0,正常
0.040579,7.156752,0.000000,75.386709,0.024202,789.000000,19.000000,0.107774,0.000000,74.000000,108.832344,1.000000,0.982400,0.284259,0.162684,0.015655,0.000000,0.069123,0,正常
0.055669,7.296070,1.000000,29.037815,0.045141,1933.000000,11.000000,0.118002,0.000000,150.000000,46.896483,1.000000,0.997758,0.262349,0.149893,0.002460,0.000000,0.141463,0,正常
0.029539,7.948278,1.000000,59.360639,0.012744,498.000000,29.000000,0.193231,0.000000,295.000000,152.011734,1.000000,0.982860,0.195550,0.068671,0.009326,0.000000,0.120520,0,正常
0.063967,7.321265,1.000000,11.242360,0.012457,937.000000,26.000000,0.121345,0.000000,350.000000,123.108001,1.000000,0.980005,0.135454,0.114930,0.019393,0.000000,0.023901,0,正常
0.025832,7.400496,0.000000,62.020195,0.041487,1399.000000,21.000000,0.278064,0.000000,168.000000,142.853979,1.000000,0.990799,0.138080,0.144379,0.009178,0.000000,0.138436,0,正常
0.122736,2.975186,27.000000,190.917078,0.184804,5505.000000,24.000000,0.019548,5.000000,99.000000,774.335096,2.000000,0.698538,0.529140,0.293726,0.019211,2.000000,0.520293,1,ciphertext_analysis
0.022884,7.792306,1.000000,70.595909,0.040934,1703.000000,22.000000,0.176701,0.000000,354.000000,119.859449,1.000000,0.997677,0.197322,0.184838,0.003593,0.000000,0.093133,0,正常
0.676702,4.881854,2.000000,61.581323,0.438242,1060.000000,89.000000,0.041173,4.000000,701.000000,429.863105,1.000000,0.847086,0.345122,0.109867,0.072412,0.000000,0.695975,1,side_channel
0.257647,4.341879,23.000000,666.278783,0.455075,441.000000,1.000000,0.001264,64.000000,2.000000,8.894404,1.000000,0.655760,0.639155,0.414194,0.013233,12.000000,0.881873,1,brute_force
0.034650,7.773444,1.000000,41.467266,0.027292,838.000000,15.000000,0.026200,0.000000,436.000000,177.704186,1.000000,0.991911,0.188119,0.033705,0.004822,0.000000,0.060658,0,正常
0.065166,7.121607,0.000000,66.547690,0.020980,651.000000,11.000000,0.461970,0.000000,69.000000,82.364435,1.000000,0.989424,0.272266,0.165007,0.016145,0.000000,0.062140,0,正常
0.026426,7.941795,0.000000,76.497390,0.054967,1802.000000,17.000000,0.234671,0.000000,397.000000,119.044003,1.000000,0.992593,0.108871,0.153370,0.012880,0.000000,0.103549,0,正常
0.070465,7.217568,0.000000,77.469981,0.032255,1615.000000,22.000000,0.239992,0.000000,380.000000,193.880630,1.000000,0.981731,0.125713,0.163252,0.007688,0.000000,0.129288,0,正常
0.041859,7.959416,0.000000,17.915527,0.022750,854.000000,23.000000,0.171042,0.000000,350.000000,42.315134,1.000000,0.984112,0.238221,0.193680,0.004307,0.000000,0.035590,0,正常
0.184234,3.708400,36.000000,182.976784,0.065927,6542.000000,17.000000,0.006023,7.000000,163.000000,810.181795,3.000000,0.526427,0.602842,0.387813,0.012395,1.000000,0.765627,1,ciphertext_analysis
0.658852,4.197002,2.000000,71.701953,0.435468,1338.000000,67.000000,0.032670,2.000000,233.000000,91.124266,2.000000,0.787064,0.527511,0.331573,0.050280,0.000000,0.715033,1,side_channel
0.072714,7.378282,1.000000,67.015104,0.012958,187.000000,6.000000,0.248175,0.000000,229.000000,117.711326,1.000000,0.982672,0.196246,0.106005,0.018354,0.000000,0.124123,0,正常
0.313277,4.475976,24.000000,669.871436,0.490900,103.000000,1.000000,0.001949,68.000000,7.000000,8.639878,1.000000,0.433594,0.380676,0.761204,0.027778,6.000000,0.644491,1,brute_force
0.069706,3.024552,62.000000,148.682603,0.172147,3491.000000,27.000000,0.014031,8.000000,35.000000,279.625400,2.000000,0.528020,0.572842,0.466617,0.020614,5.000000,0.521443,1,ciphertext_analysis
0.123885,2.424866,74.000000,183.945348,0.162436,9338.000000,28.000000,0.018424,6.000000,144.000000,991.902813,3.000000,0.776429,0.316351,0.361823,0.014763,6.000000,0.707988,1,ciphertext_analysis
0.025092,7.324365,1.000000,49.326890,0.076608,1816.000000,12.000000,0.389684,0.000000,429.000000,116.959436,1.000000,0.984137,0.281523,0.067615,0.008185,0.000000,0.083924,0,正常
0.054498,2.663267,32.000000,52.958178,0.125761,8449.000000,52.000000,0.010875,1.000000,164.000000,187.549495,2.000000,0.777739,0.307446,0.252158,0.023640,3.000000,0.793582,1,ciphertext_analysis
0.026944,7.019193,0.000000,62.752069,0.012489,1412.000000,23.000000,0.246283,0.000000,417.000000,199.414103,1.000000,0.987557,0.252130,0.141056,0.002169,0.000000,0.118836,0,正常
0.500253,4.828965,4.000000,78.529766,0.269111,2425.000000,265.000000,0.038915,1.000000,237.000000,93.734765,2.000000,0.801161,0.491140,0.121205,0.040381,0.000000,0.666067,1,side_channel
0.027593,7.925268,1.000000,66.856140,0.077461,1258.000000,25.000000,0.264313,0.000000,288.000000,69.606161,1.000000,0.987666,0.266982,0.040529,0.017678,0.000000,0.102034,0,正常
0.055647,7.085167,1.000000,25.772180,0.045154,1416.000000,9.000000,0.352239,0.000000,194.000000,198.111707,1.000000,0.999966,0.212344,0.112815,0.014252,0.000000,0.141802,0,正常
0.625522,6.907581,8.000000,56.698483,0.507594,110.000000,146.000000,0.039722,4.000000,1318.000000,54.373094,4.000000,0.217561,0.426699,0.544244,0.031221,7.000000,0.893149,1,key_recovery
0.130927,2.573730,57.000000,101.992354,0.102843,7006.000000,57.000000,0.015382,5.000000,123.000000,188.802837,2.000000,0.764326,0.638582,0.360409,0.005673,4.000000,0.639206,1,ciphertext_analysis
0.059837,7.645177,1.000000,20.284808,0.020218,658.000000,6.000000,0.104330,0.000000,56.000000,146.445550,1.000000,0.983902,0.086292,0.049868,0.001231,0.000000,0.145808,0,正常
0.052236,7.821986,0.000000,67.126913,0.056658,1542.000000,19.000000,0.428703,0.000000,213.000000,20.350559,1.000000,0.990489,0.215017,0.045962,0.003391,0.000000,0.046910,0,正常
0.198420,2.604467,62.000000,170.359197,0.131973,9703.000000,52.000000,0.007815,8.000000,153.000000,332.867974,3.000000,0.574675,0.647207,0.465170,0.015223,2.000000,0.675419,1,ciphertext_analysis
0.047908,7.431877,1.000000,16.907514,0.057199,1047.000000,21.000000,0.130413,0.000000,315.000000,87.183379,1.000000,0.994564,0.054952,0.025153,0.015444,0.000000,0.137405,0,正常
0.035288,7.479723,1.000000,71.866819,0.033984,1368.000000,6.000000,0.035080,0.000000,131.000000,161.608701,1.000000,0.998757,0.146541,0.185969,0.008934,0.000000,0.112079,0,正常
0.150356,2.316912,19.000000,97.249054,0.104447,7018.000000,7.000000,0.016946,5.000000,125.000000,932.626950,2.000000,0.685884,0.647036,0.268167,0.026039,6.000000,0.783597,1,ciphertext_analysis
0.055546,7.641410,0.000000,72.415460,0.040071,635.000000,9.000000,0.478720,0.000000,92.000000,122.844057,1.000000,0.986100,0.217520,0.173740,0.015229,0.000000,0.100552,0,正常
0.076333,7.197160,1.000000,15.664751,0.032370,1942.000000,27.000000,0.393339,0.000000,342.000000,15.454703,1.000000,0.990346,0.171545,0.147798,0.008842,0.000000,0.111617,0,正常
0.489189,4.572606,2.000000,80.267036,0.309660,2962.000000,116.000000,0.011833,4.000000,527.000000,454.614002,2.000000,0.717392,0.525160,0.109494,0.053919,2.000000,0.656806,1,side_channel
0.077769,7.778271,1.000000,13.993509,0.030037,574.000000,3.000000,0.238376,0.000000,312.000000,84.375729,1.000000,0.991685,0.090534,0.112986,0.008816,0.000000,0.009664,0,正常
0.023671,7.720226,0.000000,15.217842,0.037248,1693.000000,8.000000,0.279710,0.000000,435.000000,13.191191,1.000000,0.980131,0.061113,0.136411,0.013612,0.000000,0.134048,0,正常
0.350130,3.599052,28.000000,215.724622,0.474781,102.000000,0.000000,0.006239,21.000000,14.000000,9.328672,1.000000,0.659807,0.745885,0.758898,0.049226,13.000000,0.634962,1,brute_force
0.692784,4.366770,8.000000,70.245935,0.393083,1728.000000,207.000000,0.040774,3.000000,872.000000,189.957877,1.000000,0.902929,0.542264,0.382387,0.032238,2.000000,0.589262,1,side_channel
0.088051,7.203383,0.000000,71.666922,0.039131,228.000000,21.000000,0.175802,0.000000,16.000000,17.973150,1.000000,0.990990,0.178200,0.113333,0.019328,0.000000,0.119774,0,正常
0.061905,7.877039,1.000000,6.264233,0.063731,1484.000000,20.000000,0.170506,0.000000,50.000000,28.635983,1.000000,0.988940,0.239928,0.182881,0.007899,0.000000,0.104009,0,正常
1.635176,6.971552,18.000000,52.327688,0.420852,792.000000,367.000000,0.039515,9.000000,1861.000000,25.557146,4.000000,0.443497,0.700189,0.370071,0.030014,5.000000,0.831153,1,key_recovery
0.347599,4.728805,8.000000,879.966397,0.456622,462.000000,1.000000,0.009426,97.000000,23.000000,4.684844,1.000000,0.606040,0.731802,0.566370,0.048760,7.000000,0.843660,1,brute_force
0.406287,5.145380,6.000000,57.064022,0.480001,1714.000000,265.000000,0.010106,3.000000,380.000000,427.780803,2.000000,0.902249,0.478799,0.164334,0.047465,1.000000,0.439277,1,side_channel
0.044945,7.610095,1.000000,55.905810,0.065652,223.000000,8.000000,0.016437,0.000000,222.000000,80.231817,1.000000,0.986792,0.232539,0.188897,0.014339,0.000000,0.062182,0,正常
0.093507,7.878034,1.000000,69.102879,0.052980,1665.000000,6.000000,0.026573,0.000000,447.000000,32.040134,1.000000,0.984280,0.282918,0.099299,0.007850,0.000000,0.100142,0,正常
0.029492,7.240244,1.000000,12.704041,0.023588,552.000000,26.000000,0.495170,0.000000,255.000000,162.550894,1.000000,0.984528,0.227913,0.125469,0.015822,0.000000,0.074696,0,正常
0.027973,7.754758,0.000000,70.050377,0.069914,1913.000000,20.000000,0.124243,0.000000,452.000000,169.727582,1.000000,0.982763,0.119500,0.118400,0.006599,0.000000,0.031077,0,正常
0.085619,7.570225,0.000000,35.755907,0.016546,481.000000,24.000000,0.174826,0.000000,257.000000,196.043527,1.000000,0.991646,0.289299,0.038546,0.009633,0.000000,0.088671,0,正常
0.035981,7.815625,0.000000,43.371271,0.044445,1842.000000,10.000000,0.246080,0.000000,457.000000,137.338489,1.000000,0.987041,0.101096,0.129269,0.001853,0.000000,0.086084,0,正常
